"no";"dong";"AptName";"code";"buildYear";"jibun";"lat";"lng";"img"
315;"효창동";"효창아트빌2차";"11170";"2002";"5-158";"37.5421325";"126.9604561";""
316;"효창동";"효창한신";"11170";"1987";"5-145";"37.5417692";"126.9576661";""
317;"효창동";"아이딜";"11170";"2005";"130-2";"37.5409583";"126.9600198";""
318;"용문동";"대성2차";"11170";"2002";"38-235";"37.5372235";"126.9558387";""
319;"문배동";"리첸시아용산";"11170";"2010";"133-3";"37.5382156";"126.9673166";""
320;"한강로2가";"용산파크e-편한세상";"11170";"2007";"417";"37.5339355";"126.9709114";""
321;"한강로3가";"원효전자상가";"11170";"1974";"16-20";"37.5333203";"126.9608579";""
322;"이촌동";"빌라맨션";"11170";"1974";"302-86";"37.5213326";"126.9642109";""
323;"이촌동";"보람더하임";"11170";"2009";"435";"37.5202126";"126.9687435";""
324;"이촌동";"로얄맨숀";"11170";"1972";"301-10";"37.5200093";"126.974467";""
325;"이촌동";"강서";"11170";"1972";"193-5";"37.523293";"126.9595648";""
326;"이태원동";"창덕아파트";"11170";"1996";"252-1";"37.5400691";"126.9907718";""
327;"한남동";"트윈빌 에이동";"11170";"2008";"26-5";"37.5339358";"127.0103778";""
328;"후암동";"후암";"11170";"2002";"244-106";"37.549149";"126.9780096";""
329;"후암동";"신주에지앙";"11170";"2004";"302";"37.5493644";"126.9802078";""
330;"용문동";"삼성하이츠";"11170";"2003";"38-76";"37.5371581";"126.9565977";""
331;"이촌동";"장미";"11170";"1975";"302-64";"37.52018169999999";"126.9676851";""
332;"이촌동";"코스모스";"11170";"1974";"302-62";"37.5208044";"126.9679978";""
333;"이촌동";"장미(203-14)";"11170";"1972";"203-14";"37.5261287";"126.9558055";""
334;"이촌동";"월드메르디앙";"11170";"1971";"302-53";"37.5206586";"126.9689455";""
335;"이촌동";"한강동부";"11170";"2008";"302-63";"37.5205064";"126.968132";""
336;"동빙고동";"현대플래티앙1(1-67)";"11170";"2004";"1-67";"37.5272243";"126.9955914";""
337;"후암동";"삼안리치8차";"11170";"2004";"143-23";"37.5482831";"126.9743695";""
338;"효창동";"세인트힐";"11170";"2004";"5-17";"37.5423034";"126.9638032";""
339;"문배동";"G&P용산파크";"11170";"2018";"11-34";"37.5377537";"126.9694264";""
340;"하왕십리동";"무학현대";"11200";"1996";"992";"37.560892";"127.0281381";""
341;"하왕십리동";"센트라스아파트";"11200";"2016";"1070";"37.5651756";"127.0260983";""
342;"하왕십리동";"풍림아이원";"11200";"2004";"1061";"37.5588914";"127.0252632";""
343;"하왕십리동";"왕십리KCC스위첸";"11200";"2016";"1002";"37.5604214";"127.0259224";""
344;"하왕십리동";"왕십리자이";"11200";"2017";"1071";"37.5689559";"127.0279598";""
345;"홍익동";"홍익한신";"11200";"1975";"119-1";"37.5665761";"127.0338859";""
346;"마장동";"금호어울림";"11200";"2006";"820";"37.56298049999999";"127.0406774";""
347;"마장동";"세림";"11200";"1986";"784";"37.5649731";"127.0451728";""
348;"사근동";"중앙하이츠";"11200";"1989";"199";"37.5616251";"127.0485602";""
349;"행당동";"대림e-편한세상";"11200";"2000";"347";"37.5578253";"127.027423";""
350;"행당동";"행당 한진타운";"11200";"2000";"346";"37.5559126";"127.0290958";""
351;"행당동";"행당한신";"11200";"2003";"349";"37.5551685";"127.0361451";""
352;"행당동";"신동아";"11200";"1995";"344";"37.5543718";"127.0328167";""
353;"응봉동";"동아리버그린";"11200";"2003";"276";"37.5529412";"127.0372614";""
354;"응봉동";"대림(2차)";"11200";"1989";"97";"37.5526679";"127.0323814";""
355;"금호동2가";"신금호파크자이";"11200";"2016";"1";"37.5567056";"127.0196111";""
356;"금호동2가";"래미안하이리버";"11200";"2012";"1217";"37.5519831";"127.0230371";""
357;"금호동3가";"두산";"11200";"1994";"1331";"37.5498685";"127.0162524";""
358;"금호동4가";"대우";"11200";"2001";"800";"37.5459238";"127.019517";""
359;"금호동4가";"서울숲푸르지오2차";"11200";"2012";"235";"37.5463204";"127.0242025";""
360;"금호동4가";"삼산금호";"11200";"1975";"180";"37.5473017";"127.0245484";""
361;"옥수동";"삼성";"11200";"1999";"250";"37.5422258";"127.0141937";""
362;"옥수동";"옥수하이츠";"11200";"1998";"100";"37.54011759999999";"127.0163862";""
363;"옥수동";"예건네스빌";"11200";"2005";"365-11";"37.5421447";"127.0165711";""
364;"옥수동";"레미테지";"11200";"2004";"220-2";"37.5394967";"127.0120571";""
365;"성수동1가";"중앙하이츠빌";"11200";"2003";"715";"37.5476895";"127.0478818";""
366;"성수동1가";"갤러리아 포레";"11200";"2011";"685-696";"37.5457427";"127.04246";""
367;"성수동1가";"신장미";"11200";"1983";"656-421";"37.5429504";"127.0460285";""
368;"성수동2가";"롯데캐슬파크";"11200";"2003";"835";"37.54609749999999";"127.0558655";""
369;"성수동2가";"금호타운2";"11200";"1997";"832";"37.5433538";"127.0530428";""
370;"송정동";"건영";"11200";"2000";"90";"37.555905";"127.0708116";""
371;"송정동";"양지쉐르빌아파트";"11200";"2016";"97";"37.5575833";"127.0723697";""
372;"하왕십리동";"상리제나우스";"11200";"2013";"966-18";"37.5622624";"127.0328494";""
373;"하왕십리동";"극동미라주";"11200";"2001";"1058";"37.5583372";"127.0233961";""
374;"응봉동";"대림강변";"11200";"2001";"15";"37.5534327";"127.0356605";""
375;"응봉동";"대림(1차)";"11200";"1986";"100";"37.5515893";"127.0330269";""
376;"금호동1가";"벽산";"11200";"2001";"633";"37.5519071";"127.0271876";""
377;"금호동1가";"이편한세상금호파크힐스";"11200";"2018";"280";"37.5545853";"127.0227524";""
378;"옥수동";"옥수파크힐스101동~116동";"11200";"2016";"528";"37.5462602";"127.0112278";""
379;"옥수동";"극동";"11200";"1986";"428";"37.5434044";"127.0117249";""
380;"옥수동";"래미안 옥수 리버젠";"11200";"2012";"561";"37.54359350000001";"127.0134664";""
381;"옥수동";"옥수파크힐스 117동~125동";"11200";"2016";"528-1";"37.5462602";"127.0112278";""
382;"성수동1가";"대우2";"11200";"1999";"709";"37.5483977";"127.0501181";""
383;"성수동1가";"서울숲한양현대";"11200";"1999";"707";"37.5454944";"127.047972";""
384;"성수동2가";"청구강변1";"11200";"1994";"712";"37.5353904";"127.0548565";""
385;"성수동2가";"우방2";"11200";"1999";"286";"37.5484434";"127.0516509";""
386;"용답동";"중앙하이츠";"11200";"1995";"15";"37.5630263";"127.0553021";""
387;"상왕십리동";"텐즈힐(2구역)";"11200";"2014";"811";"37.5679524";"127.0249238";""
388;"하왕십리동";"텐즈힐아파트(1단지)";"11200";"2015";"1066";"37.5684705";"127.0288841";""
389;"하왕십리동";"청계벽산";"11200";"1996";"258";"37.568672";"127.0320307";""
390;"도선동";"삼성쉐르빌";"11200";"2006";"69";"37.5642545";"127.0349244";""
391;"마장동";"삼성";"11200";"1996";"817";"37.5660391";"127.0400744";""
392;"마장동";"마장동중앙하이츠";"11200";"1999";"819";"37.5654122";"127.0391";""
393;"행당동";"서울숲행당푸르지오";"11200";"2011";"376";"37.5555131";"127.0330068";""
394;"금호동2가";"금호자이1차";"11200";"2012";"1215";"37.5528666";"127.0223753";""
395;"금호동3가";"금호한신";"11200";"2005";"1662";"37.5502312";"127.0178297";""
396;"금호동4가";"서울숲푸르지오";"11200";"2007";"340";"37.54469840000001";"127.0223406";""
397;"금호동4가";"롯데";"11200";"2003";"1250";"37.5470635";"127.0174345";""
398;"금호동4가";"브라운스톤금호";"11200";"2007";"1507";"37.5466414";"127.0157697";""
399;"옥수동";"현대";"11200";"1990";"4";"37.5435494";"127.0189517";""
400;"성수동1가";"쌍용";"11200";"1997";"706";"37.5495276";"127.0471998";""
401;"성수동1가";"동아";"11200";"1983";"656-320";"37.5443817";"127.0457512";""
402;"성수동2가";"금강아미움";"11200";"2004";"836";"37.5465828";"127.0596595";""
403;"성수동2가";"대우1";"11200";"1999";"279-50";"37.5453847";"127.0653621";""
404;"하왕십리동";"한신무학";"11200";"1989";"990";"37.56255";"127.0281505";""
405;"하왕십리동";"금호베스트빌";"11200";"2001";"1052";"37.5613016";"127.0257932";""
406;"하왕십리동";"블루빌";"11200";"2014";"890-446";"37.56339699999999";"127.0276064";""
407;"마장동";"삼성홈타운";"11200";"2015";"834";"37.5662583";"127.0453796";""
408;"마장동";"현대";"11200";"1998";"818";"37.5695013";"127.0424514";""
409;"마장동";"마장동 해맑은아파트";"11200";"2004";"797-3";"37.5641763";"127.0409212";""
410;"마장동";"대성유니드";"11200";"2004";"825";"37.566807";"127.0387764";""
411;"마장동";"한건토파즈빌";"11200";"2007";"512-2";"37.5688448";"127.0385114";""
412;"행당동";"서울숲더샵";"11200";"2014";"155-1";"37.5570821";"127.0400999";""
413;"행당동";"두산";"11200";"1997";"345";"37.5648365";"127.037337";""
414;"응봉동";"금호현대";"11200";"1990";"98";"37.5509707";"127.0309944";""
415;"금호동3가";"금호1차푸르지오";"11200";"2005";"917";"37.5497671";"127.0206481";""
416;"금호동3가";"금호자이2차";"11200";"2012";"700";"37.550379";"127.021627";""
417;"옥수동";"옥수";"11200";"1975";"306";"37.5431184";"127.0156678";""
418;"성수동1가";"대림로즈빌";"11200";"2000";"656-234";"37.5418042";"127.0457931";""
419;"성수동2가";"힐스테이트";"11200";"2009";"843";"37.5412119";"127.0521329";""
420;"성수동2가";"강변임광";"11200";"2000";"609-2";"37.5350621";"127.0571848";""
421;"성수동2가";"강변금호타운";"11200";"1994";"830";"37.5352369";"127.0575197";""
422;"홍익동";"청계대주파크빌";"11200";"2005";"53";"37.5673697";"127.0314363";""
423;"사근동";"벽산";"11200";"2000";"314";"37.5605558";"127.049485";""
424;"행당동";"두산위브";"11200";"2009";"375";"37.5574629";"127.0347413";""
425;"금호동1가";"금호삼성래미안";"11200";"2001";"1500";"37.5490395";"127.0272339";""
426;"금호동2가";"상기";"11200";"1976";"500-7";"37.5526908";"127.0189903";""
427;"옥수동";"한남하이츠";"11200";"1982";"220-1";"37.5398063";"127.013962";""
428;"옥수동";"동인샤인빌";"11200";"2003";"12";"37.5449688";"127.0175706";""
429;"옥수동";"풍림아이원";"11200";"2004";"60";"37.5421267";"127.0193947";""
430;"성수동1가";"트리마제";"11200";"2017";"718";"37.5402335";"127.0551847";""
431;"성수동1가";"현대";"11200";"1990";"676-5";"37.5481203";"127.040878";""
432;"성수동1가";"현대그린";"11200";"1994";"33-2";"37.5406149";"127.0498276";""
433;"성수동1가";"한진타운";"11200";"1994";"704";"37.5410567";"127.0453964";""
434;"성수동1가";"금호";"11200";"2003";"714";"37.5419314";"127.0505158";""
435;"성수동2가";"현대I-PARK";"11200";"2003";"834";"37.5472605";"127.0566158";""
436;"성수동2가";"E-아름다운세상";"11200";"2014";"846";"37.5394428";"127.0542534";""
437;"송정동";"로얄빌리지";"11200";"2004";"72-25";"37.555228";"127.0697415";""
438;"송정동";"서울숲아이파크";"11200";"2009";"104";"37.5528673";"127.069171";""
439;"하왕십리동";"한진그랑빌";"11200";"2001";"1050";"37.5629582";"127.0267326";""
440;"마장동";"신명스카이뷰";"11200";"2005";"830";"37.5655839";"127.0381763";""
441;"마장동";"신성미소지움";"11200";"2004";"822";"37.5688481";"127.0436789";""
442;"응봉동";"신동아";"11200";"1996";"275";"37.5501583";"127.0294997";""
443;"금호동1가";"신금호두산위브";"11200";"2006";"1818";"37.5559986";"127.0226921";""
444;"금호동1가";"이편한세상금호파크힐스";"11200";"2019";"280";"37.5545853";"127.0227524";""
445;"금호동2가";"두산";"11200";"1994";"1331";"37.5519831";"127.0230371";""
446;"옥수동";"극동그린";"11200";"1997";"436";"37.5418197";"127.0102397";""
447;"성수동1가";"동아그린";"11200";"1999";"708";"37.5507561";"127.0482536";""
448;"성수동1가";"강변동양";"11200";"2001";"479-1";"37.53761530000001";"127.0463636";""
449;"성수동1가";"LIG건영";"11200";"2002";"710";"37.54032300000001";"127.0450357";""
450;"성수동1가";"뚝섬현대";"11200";"1992";"13-157";"37.54768";"127.048828";""
451;"성수동2가";"한신한강";"11200";"2000";"442";"37.53577200000001";"127.0527777";""
452;"용답동";"YM프라젠";"11200";"2007";"226-4";"37.5612889";"127.0586563";""
453;"행당동";"서울숲리버뷰자이";"11200";"2018";"380";"37.5574629";"127.0347413";""
454;"행당동";"이수 브라운스톤";"11200";"2005";"364";"37.5582612";"127.0299142";""
455;"금호동4가";"브라운스톤2차";"11200";"2010";"1550";"37.54749839999999";"127.0153544";""
456;"옥수동";"옥수 어울림";"11200";"2011";"560";"37.5422885";"127.0181535";""
457;"옥수동";"극동옥정";"11200";"1998";"557";"37.5404714";"127.0137506";""
458;"성수동1가";"태천해오름";"11200";"2005";"717";"37.54791609999999";"127.0495029";""
459;"성수동2가";"강변청구3";"11200";"1995";"745";"37.5353553";"127.0539518";""
460;"하왕십리동";"상왕아파트";"11200";"2002";"890-103";"37.5634929";"127.0286386";""
461;"성수동1가";"우방";"11200";"1997";"705";"37.5507685";"127.0473402";""
462;"성수동2가";"강변현대";"11200";"1994";"400";"37.53632";"127.0509932";""
463;"성수동2가";"대명루첸";"11200";"2009";"840";"37.5370384";"127.0591445";""
464;"용답동";"덕현해밀";"11200";"2014";"252";"37.5640647";"127.0554067";""
465;"홍익동";"주암해븐";"11200";"2007";"366";"37.566013";"127.0311493";""
466;"성수동1가";"우성";"11200";"2004";"716";"37.5487859";"127.0504266";""
467;"마장동";"장원";"11200";"2002";"767-1";"37.569165";"127.0446461";""
468;"행당동";"삼부1";"11200";"1998";"147";"37.5600579";"127.0374109";""
469;"금호동4가";"힐스테이트 서울숲 리버";"11200";"2018";"1553";"37.5452268";"127.025308";""
470;"옥수동";"이테크빌";"11200";"2002";"558";"37.5425908";"127.0173461";""
471;"성수동2가";"성수동두산위브";"11200";"2006";"838";"37.5370453";"127.0585323";""
472;"성수동2가";"신성미소지움";"11200";"2001";"833";"37.53917270000001";"127.0571771";""
473;"성수동2가";"우성2차";"11200";"2006";"837";"37.5409158";"127.0581419";""
474;"송정동";"금호베스트빌";"11200";"2002";"103";"37.5492382";"127.0575132";""
475;"하왕십리동";"왕십리 지웰";"11200";"2009";"1064";"37.5608428";"127.0311371";""
476;"금호동1가";"e편한세상 신금호파크힐스";"11200";"2018";"1823";"37.5543643";"127.0244491";""
477;"중곡동";"중곡2단지";"11215";"1976";"190-26";"37.5666337";"127.0783961";""
478;"중곡동";"진흥아르미";"11215";"2005";"252-8";"37.5623761";"127.0757162";""
479;"중곡동";"성원";"11215";"1998";"681";"37.5711024";"127.0796089";""
480;"중곡동";"삼성로얄3";"11215";"2002";"109-2";"37.555136";"127.0926602";""
481;"구의동";"아차산인앤인W클래스102동";"11215";"2007";"58-25";"37.5494205";"127.0939211";""
482;"구의동";"해성";"11215";"2002";"47-23";"37.5511608";"127.0924515";""
483;"구의동";"성원쌍떼빌";"11215";"2003";"29-1";"37.5538167";"127.0922801";""
484;"구의동";"아차산인앤인W클래스101동";"11215";"2007";"58-26";"37.5494435";"127.0935146";""
485;"구의동";"삼성쉐르빌";"11215";"2001";"199-18";"37.5398369";"127.0948552";""
486;"구의동";"구의현대6단지";"11215";"1994";"610";"37.5384531";"127.0946536";""
487;"광장동";"현대3";"11215";"1990";"484";"37.5406764";"127.098826";""
488;"광장동";"극동2";"11215";"1989";"218-1";"37.5433638";"127.1044585";""
489;"광장동";"현대파크빌";"11215";"2000";"577";"37.5438979";"127.1014612";""
490;"광장동";"리버리치빌";"11215";"2008";"118";"37.5510043";"127.1094123";""
491;"광장동";"워커힐푸르지오";"11215";"1987";"148-4";"37.5496546";"127.1089338";""
492;"자양동";"한강아남";"11215";"1995";"830";"37.5333796";"127.0649734";""
493;"자양동";"자양동현대";"11215";"1993";"645-5";"37.5280113";"127.0824489";""
494;"자양동";"광진하우스토리한강";"11215";"2008";"813";"37.5299486";"127.0900248";""
495;"자양동";"자양";"11215";"1981";"658-14";"37.532478";"127.0844455";""
496;"자양동";"자양현대6";"11215";"1999";"786";"37.5330101";"127.0713515";""
497;"자양동";"자양우성7";"11215";"1998";"783-1";"37.5363257";"127.0745397";""
498;"자양동";"우성1";"11215";"1988";"579";"37.5342119";"127.0745432";""
499;"화양동";"광진코지웰";"11215";"2014";"113-1";"37.54705209999999";"127.071819";""
500;"군자동";"광진We’vePark";"11215";"2008";"503";"37.548396";"127.0710724";""
501;"군자동";"동양파라곤";"11215";"2008";"360-20";"37.5485531";"127.0702001";""
502;"군자동";"동양파라곤(2)";"11215";"2008";"358-9";"37.5483998";"127.0697313";""
503;"중곡동";"대영2동";"11215";"2002";"133-9";"37.5562552";"127.0842679";""
504;"중곡동";"중곡1단지";"11215";"1976";"191-77";"37.5663096";"127.0788868";""
505;"중곡동";"에스케이";"11215";"1999";"292";"37.5688959";"127.0864699";""
506;"구의동";"아차산한라아파트";"11215";"2009";"662";"37.5539333";"127.0971498";""
507;"구의동";"현대프라임";"11215";"1997";"631-1";"37.5373373";"127.0976724";""
508;"구의동";"광진해모로리버뷰";"11215";"2009";"547-7";"37.5333346";"127.0921176";""
509;"구의동";"구의현대2단지";"11215";"1996";"611";"37.5381006";"127.0966199";""
510;"구의동";"래미안구의파크스위트";"11215";"2018";"668";"37.5466951";"127.0914159";""
511;"광장동";"삼성광장2";"11215";"1989";"453-1";"37.5424578";"127.1019051";""
512;"자양동";"대원캐슬빌";"11215";"2012";"624-45";"37.5344796";"127.0818322";""
